x,y,street_count,geometry,out_degree,in_degree
-8.6322941,41.1528748,3,POINT (-8.632294099999999 41.1528748),1,2
-8.6205918,41.1548093,3,POINT (-8.6205918 41.1548093),3,2
-8.6198349,41.1550252,1,POINT (-8.619834900000001 41.1550252),1,1
-8.6195651,41.1553223,3,POINT (-8.619565100000001 41.1553223),1,2
-8.6239048,41.1500979,3,POINT (-8.6239048 41.1500979),2,1
-8.6127956,41.1566457,1,POINT (-8.6127956 41.1566457),1,1
-8.6125987,41.1571319,3,POINT (-8.612598699999999 41.1571319),2,1
-8.6127422,41.157178,3,POINT (-8.6127422 41.157178),1,2
-8.630041,41.1554107,3,POINT (-8.630041 41.1554107),2,2
-8.6245693,41.1747077,3,POINT (-8.624569299999999 41.1747077),1,2
-8.6249087,41.1754704,3,POINT (-8.624908700000001 41.1754704),3,2
-8.6261833,41.1763148,4,POINT (-8.626183299999999 41.1763148),3,2
-8.6239254,41.1763316,3,POINT (-8.623925399999999 41.1763316),1,2
-8.6259497,41.1758087,4,POINT (-8.6259497 41.1758087),2,3
-8.6254174,41.174696,1,POINT (-8.6254174 41.174696),1,1
-8.6239529,41.1757014,1,POINT (-8.623952900000001 41.1757014),1,1
-8.6245437,41.1757946,1,POINT (-8.6245437 41.1757946),1,1
-8.6237688,41.1759912,3,POINT (-8.623768800000001 41.1759912),2,2
-8.6250816,41.1770703,3,POINT (-8.6250816 41.1770703),2,3
-8.627697,41.175359,3,POINT (-8.627697 41.175359),3,2
-8.6249234,41.1755035,3,POINT (-8.6249234 41.1755035),3,2
-8.625163,41.1760161,3,POINT (-8.625163000000001 41.1760161),2,2
-8.6231748,41.1750705,3,POINT (-8.623174799999999 41.1750705),2,2
-8.6270677,41.1697542,5,POINT (-8.6270677 41.1697542),4,4
-8.5718615,41.1661539,3,POINT (-8.571861500000001 41.1661539),3,3
-8.5737785,41.1644018,3,POINT (-8.5737785 41.1644018),3,3
-8.5745264,41.1652716,4,POINT (-8.5745264 41.1652716),3,3
-8.5728533,41.1636183,4,POINT (-8.5728533 41.1636183),4,4
-8.5732019,41.1639929,3,POINT (-8.573201900000001 41.1639929),3,3
-8.5727075,41.1659961,3,POINT (-8.5727075 41.1659961),3,3
-8.5763057,41.1657565,3,POINT (-8.576305700000001 41.1657565),2,2
-8.5720435,41.1645691,3,POINT (-8.572043499999999 41.1645691),3,3
-8.572704,41.1645837,3,POINT (-8.572704 41.1645837),3,3
-8.5728514,41.1665795,4,POINT (-8.572851399999999 41.1665795),3,4
-8.5753141,41.1664577,4,POINT (-8.5753141 41.1664577),3,3
-8.5749754,41.1664747,3,POINT (-8.5749754 41.1664747),2,3
-8.5726117,41.1632771,3,POINT (-8.5726117 41.1632771),2,2
-8.5751268,41.1663157,3,POINT (-8.5751268 41.1663157),2,1
-8.5727458,41.1654524,3,POINT (-8.5727458 41.1654524),3,3
-8.5730563,41.1641633,3,POINT (-8.573056299999999 41.1641633),3,3
-8.5735914,41.1660435,1,POINT (-8.5735914 41.1660435),1,1
-8.57361,41.1662541,3,POINT (-8.57361 41.1662541),3,3
-8.5739158,41.166243,3,POINT (-8.5739158 41.166243),3,3
-8.5732655,41.1660001,1,POINT (-8.5732655 41.1660001),1,1
-8.5713071,41.1666598,3,POINT (-8.5713071 41.1666598),3,3
-8.5738958,41.1660263,1,POINT (-8.573895800000001 41.1660263),1,1
-8.6576741,41.1653626,3,POINT (-8.657674099999999 41.1653626),2,2
-8.6530871,41.1668447,3,POINT (-8.6530871 41.1668447),3,2
-8.654129,41.1670174,3,POINT (-8.654128999999999 41.1670174),3,2
-8.6553019,41.1673592,1,POINT (-8.6553019 41.1673592),1,1
-8.6533607,41.1668896,3,POINT (-8.6533607 41.1668896),2,3
-8.6430545,41.1567544,1,POINT (-8.6430545 41.1567544),1,1
-8.6426395,41.1564066,3,POINT (-8.6426395 41.1564066),3,3
-8.6422162,41.1563285,3,POINT (-8.6422162 41.1563285),3,3
-8.6417276,41.156241,3,POINT (-8.641727599999999 41.156241),2,2
-8.5947192,41.1661661,3,POINT (-8.5947192 41.1661661),2,2
-8.5950543,41.1667974,3,POINT (-8.595054299999999 41.1667974),2,2
-8.5736453,41.1439197,3,POINT (-8.573645300000001 41.1439197),1,2
-8.5734875,41.1441313,3,POINT (-8.573487500000001 41.1441313),1,1
-8.5777278,41.1445594,3,POINT (-8.5777278 41.1445594),2,1
-8.5778065,41.1445587,3,POINT (-8.577806499999999 41.1445587),1,2
-8.5776604,41.1448126,3,POINT (-8.577660399999999 41.1448126),2,1
-8.5758617,41.1448744,3,POINT (-8.575861700000001 41.1448744),3,3
-8.5771239,41.1449663,3,POINT (-8.5771239 41.1449663),3,2
-8.5745377,41.1454293,3,POINT (-8.5745377 41.1454293),3,3
-8.5725702,41.1465681,3,POINT (-8.572570199999999 41.1465681),3,3
-8.5729134,41.1466886,3,POINT (-8.572913399999999 41.1466886),3,3
-8.5736546,41.1467852,4,POINT (-8.573654599999999 41.1467852),4,4
-8.574006,41.1468541,3,POINT (-8.574006000000001 41.1468541),2,3
-8.5734496,41.1469469,3,POINT (-8.5734496 41.1469469),3,3
-8.5734276,41.1471072,3,POINT (-8.5734276 41.1471072),3,2
-8.5731699,41.1471205,3,POINT (-8.5731699 41.1471205),3,3
-8.5719796,41.1473269,1,POINT (-8.571979600000001 41.1473269),1,1
-8.5728385,41.1474812,4,POINT (-8.5728385 41.1474812),4,4
-8.5727731,41.1474674,3,POINT (-8.572773099999999 41.1474674),3,3
-8.5734629,41.147529,3,POINT (-8.573462900000001 41.147529),2,2
-8.5733132,41.1478351,3,POINT (-8.573313199999999 41.1478351),2,2
-8.5725908,41.1479382,3,POINT (-8.5725908 41.1479382),3,3
-8.57319,41.1480272,4,POINT (-8.57319 41.1480272),3,3
-8.5738177,41.1480808,1,POINT (-8.573817699999999 41.1480808),1,1
-8.5670841,41.1479048,1,POINT (-8.567084100000001 41.1479048),1,1
-8.571303,41.1481953,4,POINT (-8.571303 41.1481953),4,4
-8.5664873,41.148318,3,POINT (-8.5664873 41.148318),2,2
-8.5726716,41.1487812,3,POINT (-8.5726716 41.1487812),2,2
-8.5724075,41.1488864,3,POINT (-8.572407500000001 41.1488864),2,2
-8.5718506,41.149043,3,POINT (-8.571850599999999 41.149043),2,2
-8.5704211,41.1490932,3,POINT (-8.570421100000001 41.1490932),3,3
-8.5697835,41.1492119,3,POINT (-8.5697835 41.1492119),3,3
-8.5713616,41.1494436,3,POINT (-8.571361599999999 41.1494436),2,2
-8.5741135,41.1494878,1,POINT (-8.574113499999999 41.1494878),1,1
-8.5706711,41.149507,4,POINT (-8.5706711 41.149507),4,4
-8.5734477,41.1497876,3,POINT (-8.573447699999999 41.1497876),3,3
-8.5707946,41.1498111,3,POINT (-8.570794599999999 41.1498111),3,3
-8.5708246,41.1498567,3,POINT (-8.5708246 41.1498567),2,2
-8.5725548,41.1498605,1,POINT (-8.572554800000001 41.1498605),1,1
-8.5615763,41.1498972,1,POINT (-8.5615763 41.1498972),1,1
-8.570482,41.1501077,3,POINT (-8.570482 41.1501077),2,2
-8.5622063,41.1501403,3,POINT (-8.5622063 41.1501403),2,2
-8.5624183,41.1502142,3,POINT (-8.562418299999999 41.1502142),3,3
-8.5731701,41.1503881,1,POINT (-8.5731701 41.1503881),1,1
-8.5624349,41.150442,4,POINT (-8.5624349 41.150442),4,4
-8.5728994,41.1504957,3,POINT (-8.572899400000001 41.1504957),3,3
-8.5715072,41.1507965,3,POINT (-8.571507199999999 41.1507965),3,3
-8.5721941,41.1508055,3,POINT (-8.572194100000001 41.1508055),3,3
-8.5712774,41.1509954,3,POINT (-8.5712774 41.1509954),2,2
-8.5718823,41.1510473,3,POINT (-8.5718823 41.1510473),3,3
-8.5629343,41.1512119,3,POINT (-8.5629343 41.1512119),3,3
-8.563516,41.1512865,3,POINT (-8.563516 41.1512865),3,3
-8.5717836,41.151295,1,POINT (-8.5717836 41.151295),1,1
-8.5691657,41.1513252,3,POINT (-8.569165699999999 41.1513252),1,2
-8.566935,41.15151,4,POINT (-8.566935000000001 41.15151),4,4
-8.5657409,41.1515545,3,POINT (-8.5657409 41.1515545),2,2
-8.5645986,41.1515771,3,POINT (-8.5645986 41.1515771),2,2
-8.568502,41.1516035,4,POINT (-8.568502000000001 41.1516035),3,3
-8.5690353,41.1516494,4,POINT (-8.569035299999999 41.1516494),3,1
-8.5644184,41.1516591,3,POINT (-8.564418399999999 41.1516591),2,1
-8.5619186,41.1516621,3,POINT (-8.5619186 41.1516621),3,3
-8.5740261,41.1517125,3,POINT (-8.574026099999999 41.1517125),2,2
-8.5613089,41.1517549,3,POINT (-8.5613089 41.1517549),3,3
-8.5640862,41.1518215,3,POINT (-8.5640862 41.1518215),2,2
-8.572355,41.1518422,3,POINT (-8.572355 41.1518422),2,2
-8.5747537,41.1518991,3,POINT (-8.5747537 41.1518991),3,3
-8.5635585,41.1519039,3,POINT (-8.563558499999999 41.1519039),3,3
-8.5635025,41.1519263,3,POINT (-8.5635025 41.1519263),3,3
-8.5634704,41.1519442,3,POINT (-8.5634704 41.1519442),3,3
-8.5623402,41.1520389,1,POINT (-8.5623402 41.1520389),1,1
-8.5743688,41.1521036,3,POINT (-8.5743688 41.1521036),2,3
-8.5630093,41.1522134,3,POINT (-8.563009299999999 41.1522134),3,3
-8.5635407,41.1522799,3,POINT (-8.563540700000001 41.1522799),2,2
-8.5635055,41.1523108,3,POINT (-8.5635055 41.1523108),2,3
-8.5628082,41.1523235,3,POINT (-8.562808199999999 41.1523235),3,3
-8.5624565,41.1525146,3,POINT (-8.5624565 41.1525146),3,3
-8.5689696,41.1525098,3,POINT (-8.568969600000001 41.1525098),2,3
-8.5792868,41.152697,3,POINT (-8.5792868 41.152697),2,2
-8.5649469,41.1527505,3,POINT (-8.564946900000001 41.1527505),2,3
-8.5793036,41.1527834,3,POINT (-8.579303599999999 41.1527834),3,3
-8.5652224,41.1529067,3,POINT (-8.5652224 41.1529067),2,2
-8.5627767,41.1529449,3,POINT (-8.562776700000001 41.1529449),3,3
-8.5614023,41.1531408,3,POINT (-8.561402299999999 41.1531408),3,3
-8.5800876,41.1534044,3,POINT (-8.580087600000001 41.1534044),3,3
-8.5789405,41.1534968,3,POINT (-8.5789405 41.1534968),3,3
-8.5559061,41.1538102,3,POINT (-8.5559061 41.1538102),2,2
-8.5779772,41.1538891,4,POINT (-8.577977199999999 41.1538891),4,4
-8.5804644,41.1540858,3,POINT (-8.5804644 41.1540858),3,3
-8.5609911,41.1540571,3,POINT (-8.560991100000001 41.1540571),3,3
-8.5773429,41.1542814,1,POINT (-8.5773429 41.1542814),1,1
-8.5790696,41.1544451,1,POINT (-8.5790696 41.1544451),1,1
-8.5800466,41.1545054,1,POINT (-8.580046599999999 41.1545054),1,1
-8.5790781,41.1546969,3,POINT (-8.5790781 41.1546969),3,3
-8.5816586,41.1547445,3,POINT (-8.581658600000001 41.1547445),2,2
-8.580743,41.1548315,3,POINT (-8.580743 41.1548315),2,2
-8.5775537,41.1550463,3,POINT (-8.577553699999999 41.1550463),3,3
-8.5776131,41.1551603,3,POINT (-8.577613100000001 41.1551603),3,3
-8.5778219,41.1553664,3,POINT (-8.5778219 41.1553664),3,3
-8.5720051,41.1555074,3,POINT (-8.5720051 41.1555074),3,3
-8.5717694,41.1562604,3,POINT (-8.571769400000001 41.1562604),2,2
-8.5734979,41.1563542,3,POINT (-8.5734979 41.1563542),3,3
-8.573762,41.1564486,3,POINT (-8.573762 41.1564486),3,3
-8.5742456,41.1565835,3,POINT (-8.574245599999999 41.1565835),3,3
-8.5707222,41.1573965,3,POINT (-8.570722200000001 41.1573965),2,1
-8.5716048,41.1578383,3,POINT (-8.571604799999999 41.1578383),2,1
-8.5733338,41.1578945,1,POINT (-8.5733338 41.1578945),1,1
-8.5737954,41.1582466,1,POINT (-8.5737954 41.1582466),1,1
-8.5719231,41.1582125,3,POINT (-8.571923099999999 41.1582125),2,2
-8.5670259,41.1583037,1,POINT (-8.567025900000001 41.1583037),1,1
-8.571913,41.1585406,3,POINT (-8.571913 41.1585406),1,2
-8.5680046,41.1586522,3,POINT (-8.5680046 41.1586522),3,3
-8.5701093,41.1586919,3,POINT (-8.5701093 41.1586919),3,3
-8.5669304,41.1590118,1,POINT (-8.5669304 41.1590118),1,1
-8.5684054,41.1591094,1,POINT (-8.5684054 41.1591094),1,1
-8.5716015,41.1591108,3,POINT (-8.5716015 41.1591108),1,2
-8.5719964,41.1591421,3,POINT (-8.5719964 41.1591421),2,1
-8.5693456,41.1592234,3,POINT (-8.5693456 41.1592234),3,3
-8.567754,41.1592296,3,POINT (-8.567754000000001 41.1592296),3,3
-8.5680387,41.1595006,3,POINT (-8.568038700000001 41.1595006),3,3
-8.5688458,41.1595451,3,POINT (-8.5688458 41.1595451),3,3
-8.5702509,41.1597678,4,POINT (-8.5702509 41.1597678),4,4
-8.5712712,41.1595223,3,POINT (-8.5712712 41.1595223),2,2
-8.5684095,41.1598302,3,POINT (-8.5684095 41.1598302),3,3
-8.5666105,41.1602282,4,POINT (-8.566610499999999 41.1602282),4,4
-8.5705366,41.1602661,3,POINT (-8.570536600000001 41.1602661),3,3
-8.5785156,41.1603171,3,POINT (-8.578515599999999 41.1603171),2,2
-8.5688761,41.1604727,3,POINT (-8.568876100000001 41.1604727),3,3
-8.5702027,41.1605678,3,POINT (-8.570202699999999 41.1605678),3,3
-8.569329,41.1606135,3,POINT (-8.569329 41.1606135),3,3
-8.5762957,41.1607483,3,POINT (-8.576295699999999 41.1607483),3,3
-8.5671943,41.1608599,3,POINT (-8.567194300000001 41.1608599),3,3
-8.5741352,41.1608631,3,POINT (-8.574135200000001 41.1608631),1,2
-8.5757787,41.1609522,3,POINT (-8.575778700000001 41.1609522),2,2
-8.5754698,41.1609276,3,POINT (-8.5754698 41.1609276),2,3
-8.5739278,41.1609276,3,POINT (-8.5739278 41.1609276),2,1
-8.5778583,41.1611644,3,POINT (-8.577858300000001 41.1611644),2,2
-8.5695699,41.1611938,3,POINT (-8.569569899999999 41.1611938),3,3
-8.5754418,41.1611071,3,POINT (-8.5754418 41.1611071),3,2
-8.5752242,41.1612995,1,POINT (-8.575224199999999 41.1612995),1,1
-8.569336,41.161555,4,POINT (-8.569336 41.161555),4,3
-8.5668486,41.1616282,3,POINT (-8.5668486 41.1616282),3,3
-8.5775426,41.161557,3,POINT (-8.577542599999999 41.161557),1,2
-8.5773817,41.1617771,3,POINT (-8.5773817 41.1617771),1,2
-8.577819,41.1615618,3,POINT (-8.577819 41.1615618),2,1
-8.5719234,41.1618689,3,POINT (-8.571923399999999 41.1618689),2,3
-8.5718419,41.1618906,3,POINT (-8.571841900000001 41.1618906),3,3
-8.5776594,41.161998,3,POINT (-8.5776594 41.161998),1,2
-8.5667951,41.162046,3,POINT (-8.5667951 41.162046),2,3
-8.5667916,41.1621417,3,POINT (-8.5667916 41.1621417),3,2
-8.5691851,41.1620808,4,POINT (-8.5691851 41.1620808),2,3
-8.5732899,41.1621494,3,POINT (-8.573289900000001 41.1621494),3,3
-8.5750045,41.1621567,3,POINT (-8.5750045 41.1621567),1,2
-8.5745167,41.1621863,1,POINT (-8.5745167 41.1621863),1,1
-8.5775506,41.1622654,4,POINT (-8.5775506 41.1622654),3,3
-8.575127,41.1623452,3,POINT (-8.575127 41.1623452),2,1
-8.5745874,41.162352,3,POINT (-8.5745874 41.162352),2,1
-8.5722736,41.1623569,3,POINT (-8.572273600000001 41.1623569),3,3
-8.5742197,41.1623529,3,POINT (-8.5742197 41.1623529),3,3
-8.5747822,41.1625046,3,POINT (-8.5747822 41.1625046),1,2
-8.5725315,41.1625711,3,POINT (-8.5725315 41.1625711),3,3
-8.572664,41.1626794,3,POINT (-8.572664 41.1626794),3,3
-8.5703628,41.1626899,3,POINT (-8.5703628 41.1626899),2,2
-8.5705722,41.1627024,3,POINT (-8.570572200000001 41.1627024),3,2
-8.5733224,41.1629551,3,POINT (-8.5733224 41.1629551),2,2
-8.5704153,41.1629868,3,POINT (-8.570415300000001 41.1629868),2,3
-8.5755408,41.1632166,3,POINT (-8.575540800000001 41.1632166),1,2
-8.5715147,41.1633227,3,POINT (-8.5715147 41.1633227),2,2
-8.575749,41.1631462,3,POINT (-8.575749 41.1631462),2,1
-8.576097,41.1635646,3,POINT (-8.576097000000001 41.1635646),1,2
-8.5720049,41.1635875,4,POINT (-8.5720049 41.1635875),3,2
-8.5759206,41.1636418,3,POINT (-8.5759206 41.1636418),2,1
-8.576998,41.163856,3,POINT (-8.576998 41.163856),2,2
-8.5762774,41.163906,3,POINT (-8.5762774 41.163906),1,2
-8.5740868,41.1639582,3,POINT (-8.5740868 41.1639582),3,3
-8.5739448,41.1641499,3,POINT (-8.5739448 41.1641499),3,3
-8.5805524,41.1644501,1,POINT (-8.5805524 41.1644501),1,1
-8.5766654,41.1647518,3,POINT (-8.5766654 41.1647518),2,1
-8.580297,41.1649284,3,POINT (-8.580297 41.1649284),3,3
-8.5757724,41.1650108,1,POINT (-8.5757724 41.1650108),1,1
-8.5798869,41.1652751,1,POINT (-8.5798869 41.1652751),1,1
-8.5775734,41.1657813,3,POINT (-8.5775734 41.1657813),1,2
-8.5820104,41.1656566,3,POINT (-8.5820104 41.1656566),1,2
-8.5822753,41.1655201,3,POINT (-8.582275299999999 41.1655201),2,1
-8.5798777,41.1656393,4,POINT (-8.579877700000001 41.1656393),4,4
-8.5791537,41.1659421,1,POINT (-8.579153700000001 41.1659421),1,1
-8.5811336,41.1659415,5,POINT (-8.581133599999999 41.1659415),4,5
-8.5795273,41.1659694,3,POINT (-8.579527300000001 41.1659694),3,3
-8.5788297,41.1659813,3,POINT (-8.5788297 41.1659813),3,3
-8.578949,41.166058,3,POINT (-8.578949 41.166058),3,3
-8.5797349,41.1660943,3,POINT (-8.5797349 41.1660943),3,3
-8.5785136,41.1662084,3,POINT (-8.578513600000001 41.1662084),3,3
-8.579242,41.1662465,3,POINT (-8.579242000000001 41.1662465),3,3
-8.5785593,41.1662381,3,POINT (-8.5785593 41.1662381),3,3
-8.5686914,41.1663087,3,POINT (-8.568691400000001 41.1663087),2,2
-8.5786588,41.1663046,3,POINT (-8.578658799999999 41.1663046),3,3
-8.5790854,41.1664031,3,POINT (-8.5790854 41.1664031),3,3
-8.5760925,41.1664257,3,POINT (-8.5760925 41.1664257),2,2
-8.5742399,41.1665193,3,POINT (-8.5742399 41.1665193),3,3
-8.5738389,41.16654,3,POINT (-8.5738389 41.16654),3,2
-8.5778602,41.1665515,3,POINT (-8.5778602 41.1665515),2,2
-8.5736588,41.1666452,3,POINT (-8.5736588 41.1666452),2,3
-8.5729584,41.16667,3,POINT (-8.572958399999999 41.16667),3,2
-8.5718983,41.1666295,3,POINT (-8.571898300000001 41.1666295),3,3
-8.5780777,41.1666347,3,POINT (-8.5780777 41.1666347),3,3
-8.570915,41.1666735,4,POINT (-8.570914999999999 41.1666735),3,3
-8.5788327,41.1667052,3,POINT (-8.5788327 41.1667052),3,3
-8.5759036,41.1668604,1,POINT (-8.5759036 41.1668604),1,1
-8.5753499,41.166781,4,POINT (-8.575349900000001 41.166781),4,4
-8.5784224,41.1667828,1,POINT (-8.578422399999999 41.1667828),1,1
-8.575009,41.1668017,3,POINT (-8.575009 41.1668017),3,3
-8.5711989,41.1668316,3,POINT (-8.571198900000001 41.1668316),3,3
-8.5742618,41.1668226,3,POINT (-8.5742618 41.1668226),3,3
-8.5721367,41.1669009,3,POINT (-8.5721367 41.1669009),2,2
-8.5751183,41.1669703,3,POINT (-8.5751183 41.1669703),3,3
-8.5714477,41.1670617,3,POINT (-8.5714477 41.1670617),3,3
-8.5740923,41.1671563,3,POINT (-8.5740923 41.1671563),3,3
-8.5710742,41.1673047,3,POINT (-8.5710742 41.1673047),3,3
-8.573593,41.1672465,3,POINT (-8.573593000000001 41.1672465),3,3
-8.5785897,41.1673742,3,POINT (-8.5785897 41.1673742),3,3
-8.5731726,41.1672829,3,POINT (-8.573172599999999 41.1672829),3,3
-8.5725097,41.167436,3,POINT (-8.572509699999999 41.167436),2,2
-8.5744976,41.1675089,3,POINT (-8.574497600000001 41.1675089),3,3
-8.5712995,41.1675584,3,POINT (-8.5712995 41.1675584),3,3
-8.571333,41.1675944,3,POINT (-8.571332999999999 41.1675944),3,3
-8.5742039,41.1677141,3,POINT (-8.574203900000001 41.1677141),3,3
-8.5708752,41.1677157,3,POINT (-8.5708752 41.1677157),3,3
-8.5726708,41.1677526,3,POINT (-8.572670799999999 41.1677526),3,3
-8.5709062,41.1677568,3,POINT (-8.5709062 41.1677568),3,3
-8.5782518,41.1677963,3,POINT (-8.5782518 41.1677963),2,3
-8.5719575,41.1677742,3,POINT (-8.5719575 41.1677742),3,3
-8.5714694,41.167867,3,POINT (-8.5714694 41.167867),3,3
-8.5797279,41.1678249,3,POINT (-8.5797279 41.1678249),3,3
-8.5744641,41.1679362,3,POINT (-8.5744641 41.1679362),3,3
-8.5720177,41.1679931,3,POINT (-8.5720177 41.1679931),3,3
-8.5723039,41.1680941,4,POINT (-8.5723039 41.1680941),4,4
-8.5797804,41.168137,4,POINT (-8.579780400000001 41.168137),4,4
-8.5715311,41.1682169,3,POINT (-8.5715311 41.1682169),3,3
-8.5725026,41.1682746,3,POINT (-8.5725026 41.1682746),3,3
-8.5721082,41.168291,3,POINT (-8.572108200000001 41.168291),3,3
-8.5720416,41.1682937,3,POINT (-8.5720416 41.1682937),3,3
-8.5784846,41.1682886,3,POINT (-8.578484599999999 41.1682886),3,3
-8.5715299,41.1682985,3,POINT (-8.5715299 41.1682985),3,3
-8.5790041,41.1684374,3,POINT (-8.579004100000001 41.1684374),3,3
-8.5736678,41.1686723,3,POINT (-8.573667800000001 41.1686723),2,2
-8.609133,41.1432109,3,POINT (-8.609133 41.1432109),3,2
-8.6093482,41.1428425,3,POINT (-8.609348199999999 41.1428425),2,2
-8.6004758,41.1427989,3,POINT (-8.6004758 41.1427989),2,1
-8.5962549,41.1417012,3,POINT (-8.5962549 41.1417012),1,2
-8.596628,41.1674587,3,POINT (-8.596628000000001 41.1674587),2,2
-8.6033884,41.1665164,3,POINT (-8.6033884 41.1665164),2,2
-8.6059768,41.1759212,3,POINT (-8.605976800000001 41.1759212),3,3
-8.6072412,41.1761033,1,POINT (-8.607241200000001 41.1761033),1,1
-8.6074486,41.1441677,3,POINT (-8.6074486 41.1441677),1,2
-8.6178874,41.1471843,3,POINT (-8.617887400000001 41.1471843),2,2
-8.5875243,41.1472707,3,POINT (-8.5875243 41.1472707),2,1
-8.6339857,41.171814,3,POINT (-8.6339857 41.171814),3,3
-8.6356055,41.1723127,3,POINT (-8.6356055 41.1723127),3,3
-8.6349333,41.1724107,1,POINT (-8.6349333 41.1724107),1,1
-8.6334024,41.1727211,3,POINT (-8.6334024 41.1727211),3,3
-8.6347446,41.1731014,1,POINT (-8.634744599999999 41.1731014),1,1
-8.6380807,41.1732899,4,POINT (-8.6380807 41.1732899),3,3
-8.6367283,41.1735276,4,POINT (-8.6367283 41.1735276),3,3
-8.6367626,41.17359,4,POINT (-8.636762600000001 41.17359),3,3
-8.6360112,41.1736672,3,POINT (-8.6360112 41.1736672),2,2
-8.6338963,41.1736904,3,POINT (-8.6338963 41.1736904),3,3
-8.6361626,41.173715,3,POINT (-8.6361626 41.173715),2,2
-8.6340863,41.1743283,3,POINT (-8.6340863 41.1743283),2,3
-8.6341291,41.174393,3,POINT (-8.634129099999999 41.174393),3,2
-8.6332423,41.1754608,3,POINT (-8.633242299999999 41.1754608),2,1
-8.6348428,41.1755664,4,POINT (-8.634842799999999 41.1755664),4,4
-8.6305834,41.1756143,3,POINT (-8.630583400000001 41.1756143),1,2
-8.6332854,41.1756397,3,POINT (-8.6332854 41.1756397),1,2
-8.6278228,41.1758151,3,POINT (-8.627822800000001 41.1758151),3,2
-8.6312265,41.1766821,3,POINT (-8.6312265 41.1766821),2,1
-8.6308375,41.1767317,3,POINT (-8.6308375 41.1767317),1,2
-8.630974,41.1768481,3,POINT (-8.630974 41.1768481),2,1
-8.6283799,41.1768119,3,POINT (-8.628379900000001 41.1768119),2,3
-8.6315715,41.1769151,3,POINT (-8.6315715 41.1769151),3,3
-8.6317863,41.1772899,3,POINT (-8.6317863 41.1772899),3,3
-8.6347721,41.1773765,3,POINT (-8.634772099999999 41.1773765),3,3
-8.6337362,41.1772863,3,POINT (-8.6337362 41.1772863),3,3
-8.6317272,41.1775545,3,POINT (-8.6317272 41.1775545),3,3
-8.6297533,41.1776299,3,POINT (-8.629753300000001 41.1776299),2,3
-8.6316205,41.1780565,3,POINT (-8.6316205 41.1780565),3,3
-8.6336465,41.1781932,4,POINT (-8.633646499999999 41.1781932),4,4
-8.6346218,41.1782877,4,POINT (-8.6346218 41.1782877),4,4
-8.6369361,41.1789118,1,POINT (-8.6369361 41.1789118),1,1
-8.6375149,41.1789108,3,POINT (-8.637514899999999 41.1789108),3,3
-8.6327301,41.1789697,3,POINT (-8.6327301 41.1789697),2,2
-8.6339738,41.1789797,3,POINT (-8.6339738 41.1789797),3,3
-8.6344907,41.1790528,3,POINT (-8.634490700000001 41.1790528),3,3
-8.6342621,41.1794998,3,POINT (-8.634262100000001 41.1794998),2,2
-8.6378158,41.1795296,1,POINT (-8.6378158 41.1795296),1,1
-8.6372135,41.1796014,3,POINT (-8.6372135 41.1796014),3,3
-8.6383249,41.1796066,1,POINT (-8.638324900000001 41.1796066),1,1
-8.6335873,41.1796247,3,POINT (-8.6335873 41.1796247),1,2
-8.6377326,41.1797209,4,POINT (-8.6377326 41.1797209),4,4
-8.6382172,41.1798501,3,POINT (-8.6382172 41.1798501),3,3
-8.6418842,41.1799409,1,POINT (-8.6418842 41.1799409),1,1
-8.6344844,41.1801617,3,POINT (-8.6344844 41.1801617),2,1
-8.6370169,41.1800504,3,POINT (-8.637016900000001 41.1800504),3,3
-8.6369755,41.180154,3,POINT (-8.6369755 41.180154),3,3
-8.6375287,41.1801806,3,POINT (-8.637528700000001 41.1801806),3,3
-8.6376983,41.1802238,3,POINT (-8.6376983 41.1802238),3,3
-8.638004,41.1803094,3,POINT (-8.638004 41.1803094),3,3
-8.6374451,41.1804118,3,POINT (-8.637445100000001 41.1804118),3,3
-8.6375749,41.180483,3,POINT (-8.637574900000001 41.180483),3,3
-8.6378539,41.180631,3,POINT (-8.6378539 41.180631),3,3
-8.636486,41.18071,3,POINT (-8.636486 41.18071),3,3
-8.636922,41.1809542,3,POINT (-8.636922 41.1809542),3,3
-8.6373346,41.1811906,3,POINT (-8.637334600000001 41.1811906),3,3
-8.636149,41.1810779,5,POINT (-8.636149 41.1810779),2,2
-8.6376134,41.1813491,1,POINT (-8.637613399999999 41.1813491),1,1
-8.6385355,41.1820441,3,POINT (-8.6385355 41.1820441),2,2
-8.638377,41.1821068,3,POINT (-8.638377 41.1821068),2,1
-8.6385046,41.1821537,3,POINT (-8.638504599999999 41.1821537),1,2
-8.6380308,41.1821157,3,POINT (-8.638030799999999 41.1821157),1,2
-8.6385314,41.1823914,3,POINT (-8.6385314 41.1823914),2,1
-8.6289487,41.1794694,3,POINT (-8.6289487 41.1794694),1,1
-8.588495,41.1442428,1,POINT (-8.588495 41.1442428),1,1
-8.5866474,41.1431219,3,POINT (-8.5866474 41.1431219),2,3
-8.6340083,41.1484698,3,POINT (-8.6340083 41.1484698),3,3
-8.6340126,41.148576,1,POINT (-8.6340126 41.148576),1,1
-8.6340611,41.1493713,3,POINT (-8.6340611 41.1493713),3,3
-8.5838767,41.1468462,3,POINT (-8.583876699999999 41.1468462),3,3
-8.5805885,41.1509477,3,POINT (-8.580588499999999 41.1509477),3,3
-8.5802371,41.1509203,1,POINT (-8.5802371 41.1509203),1,1
